,transaction_id,timestamp,product_id,category,customer_type,unit_price,quantity,total,payment_type
1527,8c9d09a3-b8ab-4b7c-91ef-962820018014,2022-03-06 14:50:54,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,4,19.96,cash
1528,ebfb193f-d1d2-4f47-8725-149c7913f2c6,2022-03-02 10:59:02,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,4,5.96,e-wallet
1529,cdc33125-54ea-45f3-9b1e-18875ab487e4,2022-03-03 14:24:05,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,1,0.49,e-wallet
1530,ab235988-4d86-4084-9d51-c43583c7b77d,2022-03-07 09:08:59,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,gold,1.19,3,3.57,credit card
1531,e2ec1091-ae3f-42ea-a78c-b5106cf2eadd,2022-03-03 17:44:18,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,3,14.97,credit card
1532,03eecc92-38f0-4a49-bd96-7e51f8d942d5,2022-03-02 12:16:52,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,premium,1.49,3,4.47,cash
1533,938ba91b-aeaf-4f15-be9b-54f4268a8ae2,2022-03-07 16:33:35,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,standard,1.49,4,5.96,e-wallet
1534,97131c04-ec7b-4d75-a53c-d1027c1394c6,2022-03-06 14:45:19,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,premium,1.19,2,2.38,cash
1535,cfe4c1d6-c866-42c8-8adb-3b98aab3cf1a,2022-03-07 10:17:55,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,non-member,4.19,1,4.19,cash
1536,445b9d71-05f7-4ee1-8f99-043976796950,2022-03-03 12:14:47,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,4,5.96,credit card
1537,b0a2142d-4afd-4c3b-b123-e0a2591588ec,2022-03-01 10:15:13,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,2,2.98,cash
1538,cd850202-ad52-4603-8e9e-2d42e8ee791e,2022-03-06 17:47:27,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,gold,4.19,3,12.57,debit card
1539,a24ecfb4-431c-46fd-b125-b0d9989e95ca,2022-03-07 15:10:04,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,non-member,1.49,1,1.49,cash
1540,c228a316-8b52-4a01-b9f7-8a62df88e5ef,2022-03-07 16:40:18,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,gold,2.49,4,9.96,e-wallet
1541,af5595f9-c420-4cba-b648-7b4810a8a00f,2022-03-03 18:47:59,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,gold,1.49,2,2.98,e-wallet
1542,24dcaf52-728d-4973-b477-b4041333a485,2022-03-03 17:20:09,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,non-member,1.49,4,5.96,debit card
1543,5ad997b5-f8e7-4f79-b7d7-9c2af5a7f70d,2022-03-06 09:03:59,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,premium,2.49,3,7.470000000000001,debit card
1544,f2e3204c-d896-4836-8277-9a801ec3d27c,2022-03-04 19:42:46,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,premium,1.99,1,1.99,debit card
1545,27ff1862-0311-42f8-9b32-94be4eb5b79a,2022-03-04 17:49:43,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,non-member,4.49,4,17.96,e-wallet
1546,ae380b3a-0b35-4e03-9e60-5ba34cf5c6b2,2022-03-01 17:31:54,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,non-member,4.49,4,17.96,cash
1547,d1c240eb-c751-49c4-9588-dca18ff05290,2022-03-01 13:52:49,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,non-member,1.99,2,3.98,cash
1548,308e20a4-2822-4efc-b97c-d2aed25e50a7,2022-03-07 09:45:13,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,premium,2.49,3,7.470000000000001,e-wallet
1549,6a0a7f03-9125-4112-b64f-6cf4bd315c1d,2022-03-01 15:15:30,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,basic,1.49,1,1.49,debit card
1550,008e4801-21c6-46ae-8943-85f7a1fc29d7,2022-03-06 10:33:49,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,premium,2.49,2,4.98,credit card
1551,e1ebc521-263d-494f-8d58-8ed6e364e08c,2022-03-03 18:20:38,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,basic,0.49,1,0.49,debit card
1552,df603944-afcf-4520-ac53-2e8a6945d24a,2022-03-05 11:53:39,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,premium,1.19,2,2.38,cash
1553,2075fef9-2042-4383-93af-0984ecf84a62,2022-03-06 13:35:24,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,gold,1.49,3,4.47,e-wallet
1554,ed6350a5-3ea3-466c-8f21-aebc0069b9a8,2022-03-06 15:51:31,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,gold,1.99,3,5.97,debit card
1555,1ea90b40-ea82-41cf-a27c-9ca18c549ea0,2022-03-05 19:57:11,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,non-member,2.49,2,4.98,e-wallet
1556,6ac39b12-7a54-4050-add7-d3584bebfcc0,2022-03-05 10:59:56,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,non-member,4.99,2,9.98,cash
1557,cbae811c-3c51-4a18-a60d-48f63ceb4014,2022-03-02 19:24:25,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,non-member,1.99,3,5.97,e-wallet
1558,c619b40d-cfaa-418f-b766-dc425978c869,2022-03-04 12:05:35,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,non-member,1.49,3,4.47,debit card
1559,67b60254-f3b4-4596-88f2-6084d48cfcaa,2022-03-06 12:22:32,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,basic,1.99,1,1.99,credit card
1560,601be917-a0ee-4931-a4e5-d560e3a60415,2022-03-01 10:11:46,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,standard,4.49,1,4.49,e-wallet
1561,02e85776-6651-4c68-a2ca-dde079aece63,2022-03-06 14:59:54,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,gold,1.49,2,2.98,e-wallet
1562,7ee8dd65-681f-4647-ab91-41ba8f31be00,2022-03-03 17:44:08,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,gold,2.49,4,9.96,credit card
1563,f4392d81-c23b-4d6e-af43-b124ad6e412f,2022-03-04 19:00:29,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,basic,0.49,4,1.96,cash
1564,43ef81a9-cb3d-4300-9a1b-e8739d4323fe,2022-03-03 11:27:46,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,gold,1.49,3,4.47,credit card
1565,37f0d5fa-c8f9-4b0f-9e1d-a179e22562c0,2022-03-04 16:59:57,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,premium,4.49,4,17.96,debit card
1566,d2510c44-76ee-48ab-af5e-89f8731c4742,2022-03-05 15:36:53,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,basic,1.49,4,5.96,cash
1567,c193f145-eeb4-4d3a-9881-1833b7330257,2022-03-04 14:18:32,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,premium,1.99,3,5.97,credit card
1568,0191aac9-0998-4263-8418-98ee3472d0c2,2022-03-01 10:17:57,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,1,1.49,cash
1569,4328248c-cbe7-45c3-87af-54ff69a14141,2022-03-05 18:07:23,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,gold,1.99,2,3.98,e-wallet
1570,81fcbc7d-c5fa-4e20-a84c-7137e97bb250,2022-03-06 19:23:09,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,non-member,2.49,4,9.96,e-wallet
1571,4278b59d-e064-45ac-b609-67b15e291f5c,2022-03-06 19:13:32,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,non-member,1.99,1,1.99,debit card
1572,0b75d92f-cef0-44ca-89a3-998c403199dd,2022-03-01 10:59:51,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,non-member,1.19,4,4.76,debit card
1573,caa30df0-6cab-4344-95df-062cdda64e39,2022-03-03 09:04:53,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,premium,0.49,4,1.96,cash
1574,e0c8e7aa-b9ae-40bc-b3fe-178d86128772,2022-03-03 18:19:06,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,standard,4.49,2,8.98,debit card
1575,9423c4e4-ce2e-42a3-bc07-0ad764e1ef21,2022-03-01 15:24:44,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,basic,1.49,1,1.49,debit card
1576,5e5a69f6-58e4-44ea-b72d-8780c8a6266e,2022-03-01 18:59:55,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,premium,1.49,4,5.96,credit card
1577,99972a2c-f3c4-4710-aa9b-8fe92a6c83a0,2022-03-02 12:15:01,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,basic,1.49,2,2.98,debit card
1578,3d626c72-1be3-418d-84e5-1b373a775bad,2022-03-03 09:35:03,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,premium,0.49,4,1.96,cash
1579,50f49230-06a3-47c0-84e5-ed56010f721e,2022-03-03 13:18:24,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,standard,0.49,3,1.47,debit card
1580,fa29cb9c-6bc2-4256-ad97-dc32ec1b178e,2022-03-02 10:36:31,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,non-member,4.99,4,19.96,credit card
1581,02a3efa2-6df2-461b-ad41-bd7d33d0b8aa,2022-03-05 12:30:38,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,gold,1.49,1,1.49,debit card
1582,5f0804bc-ad8c-43ad-855b-c1cf168ec9aa,2022-03-02 10:24:37,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,4,5.96,cash
1583,9b3751ec-15fb-49f4-ae38-144b7cba7d8b,2022-03-07 10:29:09,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,standard,4.99,3,14.97,e-wallet
1584,a56f7b97-158f-419c-a750-449cc7b530d7,2022-03-03 18:59:34,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,3,4.47,e-wallet
1585,833612e7-2d1d-4cfb-866c-d22e94a6b8b5,2022-03-04 12:38:18,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,basic,1.49,1,1.49,debit card
1586,3a91c084-555d-45b9-9f3f-6d603c6f6505,2022-03-02 15:57:51,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,standard,0.49,3,1.47,cash
1587,6b5bd574-a3a3-4c7b-a9d3-8c9260b9d580,2022-03-01 19:21:50,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,gold,1.49,1,1.49,e-wallet
1588,094f15f8-3f52-424e-adf1-dbbd5d88c384,2022-03-05 19:24:02,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,basic,1.19,3,3.57,debit card
1589,12abd70d-ecc9-4f1e-b3ab-885d42bf7eb5,2022-03-04 16:54:00,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,basic,4.49,1,4.49,cash
1590,5ec6a1f1-3fc9-40d0-aa51-20656d828767,2022-03-03 09:56:36,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,premium,4.19,2,8.38,debit card
1591,6add4bc6-46fb-4702-844c-23ad77b99b81,2022-03-02 18:12:42,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,standard,1.49,1,1.49,debit card
1592,1fae5d5c-0c05-4057-b90a-8d5541622e2e,2022-03-02 11:35:09,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,basic,1.19,2,2.38,cash
1593,1205d2b9-f751-4d21-8f45-1ea79b47c8b0,2022-03-04 17:26:59,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,standard,1.49,4,5.96,credit card
1594,3082f02d-63f7-41ed-9870-984f1f1ca35f,2022-03-01 09:34:09,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,gold,1.99,1,1.99,debit card
1595,0d78590b-ea7c-41c2-a4e7-a7704f79f28f,2022-03-05 13:01:38,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,standard,2.49,2,4.98,credit card
1596,2e5ec85b-c74c-4f4b-b7b0-0261ddd89038,2022-03-01 18:02:26,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,premium,0.49,3,1.47,cash
1597,ccf0db62-7946-43ef-8ed2-e6c787240885,2022-03-06 14:48:50,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,premium,0.49,2,0.98,cash
1598,791d34f8-2c6d-4d19-8411-9183c0596b55,2022-03-02 15:32:30,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,non-member,4.19,1,4.19,cash
1599,80c1dd1d-1d74-4149-8573-25ad4121a362,2022-03-02 14:47:36,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,gold,1.99,1,1.99,credit card
1600,bfd0ae2d-e172-4657-89b4-3e9b39aa1e15,2022-03-06 19:31:54,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,non-member,1.49,1,1.49,debit card
1601,f4677d78-d272-4af2-8a6f-fc85239eb49b,2022-03-06 19:22:39,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,gold,4.19,1,4.19,credit card
1602,055ca60a-3b6e-4b33-9cdc-e5229e69b3ae,2022-03-01 12:26:53,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,gold,4.19,1,4.19,debit card
1603,e2c3ed59-e30d-467c-9484-72cf3be6dd78,2022-03-03 17:16:02,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,standard,4.99,4,19.96,e-wallet
1604,c9c35634-8911-4167-b642-f267cebb46f9,2022-03-03 10:06:36,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,premium,1.49,4,5.96,credit card
1605,f6e93c02-5c24-4d13-921a-6a940a0f28ce,2022-03-03 19:20:21,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,non-member,4.49,1,4.49,credit card
1606,d6e6b137-6d9d-44a0-81a0-30bd800cdea7,2022-03-02 14:41:48,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,gold,0.49,4,1.96,debit card
1607,ae6d1123-a1be-4808-8db2-74884161dde5,2022-03-05 11:30:30,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,premium,4.99,3,14.97,e-wallet
1608,96fb075c-584a-4fc7-8dcb-624fa1b1349b,2022-03-07 15:15:42,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,standard,1.99,1,1.99,e-wallet
1609,b7c92ef3-d568-4930-b068-2d33b0e92d9d,2022-03-04 14:03:34,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,basic,1.99,2,3.98,e-wallet
1610,7b0f04c6-7817-4fa7-b232-02b7192e0f14,2022-03-01 09:04:10,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,gold,1.99,4,7.96,credit card
1611,5a9d5936-279f-44a7-96be-6afc5e51c5ea,2022-03-05 10:28:07,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,basic,0.49,1,0.49,cash
1612,f2432fd9-8eec-4d9a-8861-47dfc2a54e2c,2022-03-07 16:06:02,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,premium,1.99,1,1.99,debit card
1613,ad660aa4-31fb-45fd-b015-951463c8160f,2022-03-06 15:42:06,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,premium,2.49,3,7.470000000000001,cash
1614,5957a688-4701-4007-a782-8602227aa1f3,2022-03-07 13:16:51,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,non-member,4.49,3,13.47,cash
1615,4fbbbeff-ea03-4fe8-86e8-e56336612899,2022-03-04 09:49:30,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,standard,1.49,4,5.96,credit card
1616,938bd60d-fbc0-48b6-980e-2d15aed3dc32,2022-03-02 11:52:46,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,basic,1.99,4,7.96,e-wallet
1617,d7f6d92e-5b68-405f-8330-bcec7b5de8a9,2022-03-03 11:05:22,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,premium,1.99,4,7.96,e-wallet
1618,b20c6216-a1a3-41ed-ad7e-357571cae92d,2022-03-05 14:02:21,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,non-member,4.49,3,13.47,cash
1619,f7957ff8-be5f-46e8-b8e3-d2925801d116,2022-03-03 17:18:56,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,premium,1.49,2,2.98,cash
1620,b1fcd8c5-45f1-4d21-aacb-d00d01612e9b,2022-03-02 18:17:54,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,premium,1.49,4,5.96,credit card
1621,8aed6851-4576-484c-93bc-79bac2174995,2022-03-07 19:15:48,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,premium,4.99,1,4.99,credit card
1622,ac01bb8b-b4db-43b0-8ee7-9662fcea7a9c,2022-03-04 11:10:50,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,non-member,2.49,1,2.49,debit card
1623,c629b4d0-df42-476b-af6d-dd201da7d0f6,2022-03-07 13:08:25,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,premium,4.49,1,4.49,cash
1624,ff250a00-2a47-4525-ba15-7180a59fdcbb,2022-03-06 15:52:52,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,2,9.98,e-wallet
1625,148059cc-32e9-4722-a380-4397c46d9552,2022-03-01 10:44:36,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,premium,1.19,4,4.76,cash
1626,de5ed979-fb7d-4fdc-99e4-fc57eb7fe47e,2022-03-04 13:31:00,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,non-member,1.49,4,5.96,e-wallet
1627,cb2ca92b-a1eb-4e9a-9134-9ca07a0d2398,2022-03-01 17:46:52,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,gold,1.49,3,4.47,debit card
1628,d0786962-5461-4c4d-9bf2-13b95d50e542,2022-03-01 17:59:16,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,basic,4.49,2,8.98,cash
1629,ff0ddcea-6147-436a-928f-095311e13a96,2022-03-02 16:42:49,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,standard,1.19,3,3.57,credit card
1630,f972082a-fad5-4e7e-8bd5-b700a7826210,2022-03-07 17:03:31,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,3,4.47,debit card
1631,8367ef35-0e78-4e85-8b67-3c5af9ff0482,2022-03-05 13:16:45,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,non-member,1.99,3,5.97,credit card
1632,2175aa41-b8f5-411b-bcb4-a819bf27fc1f,2022-03-06 11:41:50,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,2,2.98,credit card
1633,e44787c2-805d-4c47-b06e-ff26501736bf,2022-03-07 12:39:10,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,4,5.96,cash
1634,ca8db211-7b96-4d57-81b9-0cf0a8851314,2022-03-04 11:53:47,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,gold,4.49,1,4.49,credit card
1635,00e8b48d-0733-46ef-84ee-9fab925228b9,2022-03-01 18:13:40,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,basic,1.99,1,1.99,credit card
1636,7a8ac8fd-cc54-442f-8971-7634418a5087,2022-03-04 15:38:12,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,4,5.96,e-wallet
1637,521733c1-4ab7-498e-a97b-3dfcdb413f15,2022-03-01 11:51:00,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,non-member,1.49,3,4.47,e-wallet
1638,7e2145e0-fac2-4120-b046-33b277e7013f,2022-03-02 15:06:09,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,2,9.98,cash
1639,bde5e463-17de-4ab6-bc53-79d2354bc193,2022-03-02 15:50:19,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,premium,0.49,4,1.96,cash
1640,cb370a7d-f0e9-453c-a0fb-b8399fe65c6c,2022-03-02 13:29:31,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,basic,4.99,3,14.97,e-wallet
1641,7184a514-0539-4ed3-8d78-b481ea8514fd,2022-03-01 10:50:50,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,non-member,2.49,1,2.49,e-wallet
1642,27dd6bee-6162-42e1-a807-0f9e9bafc796,2022-03-02 13:33:49,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,non-member,4.19,2,8.38,debit card
1643,d32b8f5f-4bca-43e6-8ab7-b964919db71f,2022-03-03 19:15:15,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,standard,4.99,4,19.96,e-wallet
1644,ab37fd01-9e92-4ff5-b9b3-15022f9ad3cc,2022-03-03 12:40:11,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,non-member,1.49,3,4.47,cash
1645,eaadc59c-e894-40b3-b443-8bb9f6816f61,2022-03-05 13:12:57,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,2,0.98,cash
1646,a6cc8c56-9cc9-4382-b0f7-9b1f2f6f09a0,2022-03-04 09:55:57,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,basic,2.49,1,2.49,debit card
1647,413b78f2-bb3b-4a5d-8623-b5d796ddc942,2022-03-05 13:46:14,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,premium,1.49,4,5.96,cash
1648,80bd5261-5e16-435a-8197-85824a4209b4,2022-03-02 09:55:45,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,vegetables,gold,1.49,1,1.49,e-wallet
1649,9408aeab-46a2-47a7-9495-25f21108a175,2022-03-02 17:14:07,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,vegetables,standard,4.19,2,8.38,cash
1650,b3f8582b-0fbd-42de-b57b-3a5b99acdc53,2022-03-02 11:51:59,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,standard,4.49,3,13.47,debit card
1651,cab2970c-c45d-4ee5-9d79-6b3d06ff0fb4,2022-03-04 18:32:53,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,basic,1.99,4,7.96,credit card
1652,fa00fb40-5a92-43be-95f4-d95076d36779,2022-03-03 19:00:59,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,non-member,0.49,4,1.96,debit card
1653,79fff98e-6771-4d32-90d9-6906a3a6fe74,2022-03-03 19:30:26,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,premium,1.99,3,5.97,debit card
1654,6100d384-7243-4453-b5f6-5c4d641de5d1,2022-03-03 17:55:21,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,3,14.97,e-wallet
1655,646b7f3f-816a-403e-a09c-34a4ee408453,2022-03-01 13:46:39,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,gold,2.49,3,7.470000000000001,cash
1656,c3bb1308-ab5c-4b43-98cf-6ee5bf778e6b,2022-03-02 17:56:05,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,non-member,4.49,1,4.49,credit card
1657,31da869d-05ad-45a1-a4d1-2b88135e6f00,2022-03-05 12:40:04,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,non-member,1.99,1,1.99,e-wallet
1658,def59b5d-b47a-4b70-ba6f-68bf435701c1,2022-03-03 15:46:35,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,premium,1.99,1,1.99,e-wallet
1659,e4a63512-f4b2-488b-8665-6a92c98c92a0,2022-03-04 16:52:28,89968f6a-b575-46ff-b71e-2238826be41b,vegetables,basic,1.49,2,2.98,credit card
1660,d2df3fda-2773-477a-86f6-f7a44c066e27,2022-03-04 10:34:31,bfb96a0d-e52e-4a88-8aba-ecb79e39441d,vegetables,basic,1.99,1,1.99,debit card
1661,28e400b5-9854-4233-bb67-8a1552b727bf,2022-03-05 17:16:22,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,premium,0.49,2,0.98,credit card
1662,12c40f36-5d4f-4115-bf25-9a2b18fbfa3d,2022-03-06 15:55:31,01f3cdd9-8e9e-4dff-9b5c-69698a0388d0,vegetables,gold,1.49,1,1.49,debit card
1663,ac95bb6b-7782-4c42-82b1-30664ad6386f,2022-03-02 15:46:26,4c529bbb-2443-43c7-806d-6e09c86ea578,vegetables,gold,4.49,4,17.96,credit card
1664,c48015a8-b3ea-4db4-9a29-9a6b50aa51a9,2022-03-03 18:40:09,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,non-member,4.99,3,14.97,debit card
1665,46c87623-ba25-4c3b-84fa-822e0aaf6073,2022-03-04 12:33:03,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,basic,0.49,1,0.49,debit card
1666,bf2cc0c1-5c22-44dd-a8c9-3d04ba1ac2b3,2022-03-07 10:43:06,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,non-member,2.49,3,7.470000000000001,debit card
1667,03857952-8cd9-4ead-b6fe-3c0ab5189621,2022-03-06 12:17:50,6370633a-ac41-42a1-a29e-56c14d63786f,vegetables,standard,2.49,4,9.96,e-wallet
1668,dba16f5b-0c01-410e-9cc4-51a90c29d7b8,2022-03-03 09:34:09,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,basic,1.99,1,1.99,credit card
1669,2c1d74bf-f5bc-4481-a464-0d6656a795ad,2022-03-02 17:45:32,68edf843-f13c-4ac8-bcf7-b3062266dbbb,vegetables,standard,0.49,2,0.98,debit card
1670,571358f0-a86e-4b8e-940d-fa18dce48c91,2022-03-07 14:47:13,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,vegetables,premium,1.19,1,1.19,debit card
1671,c2a04346-4d81-4720-962a-1ee680d2c240,2022-03-03 14:46:25,a13bd36b-acd1-402a-a009-4d1472e5e34a,vegetables,premium,1.99,4,7.96,e-wallet
1672,eb921c85-8c2a-4f5f-873c-92ab1999470e,2022-03-01 19:47:59,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,premium,4.99,1,4.99,debit card
1673,96ae22d4-20d2-4baf-9e60-a45dd8ef52c7,2022-03-01 09:30:17,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,vegetables,gold,4.99,1,4.99,debit card
